"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "fear_failure" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "school_changes" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav"
"4903" 5600174 0 1 0 4 0 -0.4342 -0.1843 -0.7823 -0.4442 -1.8696 -0.6853 -0.2703 -0.8587 1.314 -0.6576 1 150 100 0 366.296 342.115 358.695 18 8.8325 0.1 0.8371 0.0753 0.8468
"4904" 5600174 1 1 0 4 1 -0.687 0.0348 -0.7823 -0.2772 -0.7097 1.1793 -0.086 -1.0081 0.7015 1.0346 1 120 160 200 539.642 426.701 470.625 18 8.8325 0.1 0.8371 0.0753 0.8468
"4905" 5600174 0 3 2 4 0 -1.1597 -0.642 0.8233 0.3883 -0.893 0.2646 0.9497 0.4445 -0.8998 -0.9197 2 105 120 75 346.671 328.736 346.872 18 8.8325 0.1 0.8371 0.0753 0.8468
"4907" 5600174 0 2 0 6 1 1.8905 0.9423 0.2907 -0.1387 -0.0809 1.1793 -0.3076 -0.2314 1.314 0.6364 1 150 150 200 363.586 335.911 323.52 18 8.8325 0.1 0.8371 0.0753 0.8468
"4910" 5600174 1 2 0 2 1 -0.687 -0.3184 -0.7823 0.0398 -0.893 -0.4903 0.6618 -1.1348 1.314 -0.6576 1 150 200 100 437.876 444.694 423.965 18 8.8325 0.1 0.8371 0.0753 0.8468
"4911" 5600174 1 2 0 5 1 1.8905 0.1988 0.1462 1.0663 0.9533 1.1793 1.1431 1.0682 -0.1512 1.0346 1 200 200 100 447.352 308.595 392.304 18 8.8325 0.1 0.8371 0.0753 0.8468
"4912" 5600174 0 1 0 5 1 -0.13 -0.5665 0.1462 0.2009 0.0181 1.1793 0.0138 0.7152 -0.2023 -0.6576 0 200 200 200 468.784 577.776 480.716 18 8.8325 0.1 0.8371 0.0753 0.8468
"5001" 5600178 1 1 1 6 0 -1.1858 -0.6693 -0.7823 -0.4028 -1.8696 -0.1357 -0.3092 0.2741 1.314 -0.6576 0 150 200 300 522.019 478.927 602.467 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5002" 5600178 1 1 1 4 0 -0.4342 0.9683 0.2907 0.7137 -1.2782 1.1793 1.2825 -0.6445 1.314 -0.6576 0 220 220 0 545.67 526.367 535.594 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5003" 5600178 1 1 0 4 1 -1.1858 0.3018 -0.7823 0.1375 0.0232 -0.6853 0.2169 -0.5885 -0.6965 -0.6576 0 300 300 0 406.307 364.874 403.726 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5004" 5600178 1 1 0 4 0 -0.687 0.0348 1.1928 -1.0987 -1.8696 -1.9645 -0.1286 -1.1993 -0.3673 -1.0657 2 0 0 0 446.743 441.029 509.434 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5005" 5600178 1 1 0 4 1 -0.2459 0.4846 0.2907 0.2132 -0.4882 1.1793 0.3153 -1.5729 0.7628 0.6402 2 300 300 0 354.7 280.84 397.156 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5007" 5600178 1 1 1 4 0 -1.8939 0.1971 -0.7823 -0.1827 -1.8696 0.1806 0.5665 -0.0614 1.314 -2.4468 1 300 300 300 488.245 391.704 427.114 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5008" 5600178 1 1 0 6 0 0.4637 -0.3489 0.2907 -0.348 -1.8696 0.0477 0.1292 0.027 0.2485 0.2127 0 150 200 50 581.206 475.408 595.664 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5009" 5600178 1 1 0 4 0 -0.3799 -0.9879 -0.7823 0.7768 0.0232 0.1806 1.18 -0.2404 -0.1206 1.0346 0 200 200 100 438.183 351.657 379.935 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5010" 5600178 1 1 1 6 0 0.4637 0.1935 0.2907 0.026 0.0181 0.0477 0.2098 0.8197 1.314 0.6364 2 150 150 50 551.975 519.934 514.2 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5011" 5600178 1 1 1 5 0 -1.8939 -0.0845 -0.7823 0.2617 -0.2704 1.1793 0.3789 0.3082 0.4522 0.3622 1 150 200 300 614.453 629.908 625.336 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5012" 5600178 1 1 1 6 0 0.1097 0.9423 -0.7823 0.5298 -0.0455 1.1793 0.8419 1.0329 0.039 0.6364 0 300 200 550 610.288 500.533 602.671 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5013" 5600178 1 1 1 6 0 -1.4869 -0.7944 1.2618 0.7122 -0.2704 -0.1357 1.2833 1.152 -0.8065 -0.6576 0 300 200 100 558.013 566.087 617.986 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5015" 5600178 1 1 0 6 0 -0.687 -0.4217 0.2907 0.2484 1.8415 -0.4903 -0.7853 1.0266 -0.3082 -1.0691 0 200 200 100 534.106 603.09 616.941 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5016" 5600178 1 1 0 6 0 0.4637 -0.7724 1.4721 0.6995 0.3668 0.1806 0.5265 0.4703 -0.5488 1.0346 0 300 200 650 599.365 570.648 656.546 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5017" 5600178 1 1 1 6 0 -0.7592 1.4903 -0.7823 0.4488 0.0308 1.1793 0.3053 0.1114 1.314 0.6402 1 300 200 650 527.38 437.943 497.206 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5019" 5600178 1 1 1 6 0 0.4637 2.7249 -0.7823 0.8979 -0.1552 1.1793 1.6728 1.3015 0.7628 0.6402 0 300 200 0 522.726 508.363 564.513 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5021" 5600178 1 1 0 6 0 -1.4242 0.0544 -0.7823 -0.3684 -1.8696 -0.4903 0.3205 0.6558 -0.3172 0.3622 0 300 200 400 497.6 481.448 507.193 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5022" 5600178 1 1 0 4 0 -0.9295 -0.6659 -0.7823 -0.4356 -0.7097 0.1806 0.0686 -0.9667 -0.2023 0.2169 2 200 200 100 508.915 514.792 565.289 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5023" 5600178 0 1 0 5 0 1.4083 -0.3138 2.896 1.1885 0.7431 1.1793 1.2993 0.3346 1.314 0.2127 0 300 200 650 546.318 587.965 555.882 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5025" 5600178 1 1 0 6 1 -0.3009 -1.126 1.2618 0.2956 -0.0455 -0.8243 0.9654 0.1972 0.1694 -1.1847 2 300 300 0 416.181 374.481 369.532 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5026" 5600178 1 1 1 5 0 0.052 -0.4509 0.7703 0.1983 -0.5946 -0.1357 0.5584 0.1613 -1.3684 1.0346 1 300 200 650 537.527 441.217 524.951 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5027" 5600178 1 1 0 6 0 -0.6133 2.7249 -0.7823 0.4606 -1.2782 1.1793 1.3346 0.1837 1.314 1.0346 0 300 200 400 595.827 536.493 670.602 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5028" 5600178 1 1 0 6 1 -0.862 -0.9331 0.2907 -0.6085 -0.7708 -0.4396 -0.2669 0.0628 0.7015 1.0346 0 200 150 50 531.957 452.286 482.082 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5030" 5600178 1 1 1 5 0 0.5949 -0.4509 0.2907 0.0608 -1.8696 1.1793 0.2721 0.4812 -0.3971 0.6402 0 300 200 350 622.264 542.002 613.225 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5031" 5600178 1 1 1 4 0 1.0671 -0.1843 0.8615 -0.2543 -0.4961 1.1793 -0.1286 -0.4805 0.4522 -0.6576 2 300 250 100 521.503 546.053 592.284 18 2.9936 -0.2692 -1.4551 -0.0048 0.1104
"5063" 5600180 0 1 0 6 0 -1.4242 -0.5015 -0.7823 -0.0603 0.0181 1.1793 -0.2685 0.6614 -0.2023 -0.6576 0 200 200 200 434.591 485.696 480.382 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5064" 5600180 0 1 0 5 0 1.1911 -0.445 0.7703 0.5068 1.8415 1.1793 -0.548 0.7827 0.4522 -0.6576 0 250 200 300 624.796 680.818 644.568 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5066" 5600180 1 1 0 6 0 0.4637 -1.186 -0.7823 1.4495 1.3903 -0.1357 1.0218 1.3873 -0.2023 1.0346 1 250 200 600 618.246 629.885 641.675 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5067" 5600180 0 1 0 6 0 0.1097 -0.3184 0.2907 0.7484 0.9533 1.1793 0.1102 0.9625 -0.5488 -0.6576 1 200 200 100 521.956 551.383 562.823 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5068" 5600180 0 3 2 6 0 0.1097 -0.7814 -0.7823 0.3307 0.171 -0.1357 0.5318 1.0614 -0.7453 -0.6576 2 250 200 500 536.513 510.203 547.097 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5069" 5600180 1 1 2 4 1 -1.8939 -0.9298 1.1625 -0.5394 -0.4882 -0.4903 -0.3479 -0.8449 1.314 -0.6576 2 200 250 200 470.523 453.034 503.583 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5070" 5600180 0 1 0 6 0 1.8905 -1.0672 0.2907 0.3735 -0.5946 0.031 0.4862 1.1367 -0.3673 0.6364 1 200 250 300 500.38 487.49 458.907 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5073" 5600180 0 1 0 6 0 -0.687 -0.1858 -0.7823 1.3208 1.8415 1.1793 0.6405 1.1489 0.2485 0.6402 0 250 250 300 664.922 678.936 672.93 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5074" 5600180 0 1 0 6 0 0.1097 0.6818 -0.7823 0.5868 0.4984 1.1793 0.3531 0.7484 1.314 -0.6576 0 250 200 300 642.949 592.314 569.128 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5075" 5600180 1 1 0 6 0 -1.059 -0.4509 0.2907 -0.3805 -0.2704 -1.3835 -0.099 0.8176 -1.2443 0.6364 0 250 200 300 644.289 653.003 667.786 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5076" 5600180 0 1 0 6 0 -0.13 0.0348 -0.7823 0.484 0.3668 0.0477 0.6052 1.1004 0.4522 -0.6576 0 250 200 450 581.047 614.41 622.245 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5077" 5600180 0 1 0 6 0 0.4637 0.5251 0.8233 0.0589 -0.229 -0.7806 0.318 0.7365 -1.6385 -0.6576 0 250 200 450 558.931 522.647 492.87 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5078" 5600180 0 1 0 6 0 1.8905 -1.4889 2.4122 0.6912 0.4984 1.1793 0.2362 0.9884 1.314 1.0346 0 200 250 300 558.644 580.246 626.353 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5079" 5600180 0 1 0 6 0 -0.687 0.1731 -0.7823 -0.3752 -1.8696 -0.1357 0.0788 0.5015 -0.6262 -0.6576 0 200 200 200 545.912 548.041 563.914 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5080" 5600180 1 1 0 6 0 0.5949 -0.132 0.2907 0.8511 0.9533 0.0477 0.561 0.7981 -0.8065 1.0346 0 250 200 450 535.604 481.813 476.945 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5081" 5600180 0 1 0 5 0 0.1097 -0.9331 0.7703 1.0227 1.1392 1.1793 0.1931 0.9039 0.039 -0.6576 2 250 200 300 523.566 499.302 521.96 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5082" 5600180 1 1 1 6 0 -0.1558 0.9683 0.2907 0.2428 0.171 -0.8947 0.561 0.3103 -0.2023 0.6402 0 200 250 100 582.059 529.478 513.101 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5084" 5600180 1 1 1 5 0 -0.687 -0.3184 -0.7823 0.1669 -0.1552 1.1793 0.3353 0.0071 -1.1481 -1.1847 0 200 250 50 415.778 393.127 432.131 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5085" 5600180 0 1 0 6 0 -0.13 0.6818 -0.7823 0.108 -0.229 1.1793 0.1528 0.8809 -0.0037 -0.6576 1 200 250 100 497.697 516.314 513.776 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5086" 5600180 1 1 0 6 0 -1.8939 -0.4415 1.5346 0.3164 0.3153 0.031 -0.0257 0.576 -0.2023 -0.6576 1 250 150 450 692.802 677.537 641.72 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5087" 5600180 0 1 2 4 0 0.4637 -0.3184 -0.7823 -0.7155 0.0181 1.1793 -1.1959 -1.0684 -0.3971 -0.6576 0 250 200 350 499.68 504.813 506.792 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5088" 5600180 1 1 0 6 0 0.4637 -0.3184 0.2907 0.6533 -0.5946 0.1806 1.456 0.6102 -0.2023 -0.6576 0 250 200 250 598.037 557.452 641.016 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5089" 5600180 0 1 0 6 0 -0.0845 -0.4415 0.8615 0.166 -0.0102 -0.8532 -0.0232 0.7818 -0.2871 -0.6576 1 250 200 300 542.403 619.062 587.864 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5091" 5600180 0 1 2 3 0 0.4637 -0.0553 -0.7823 0.4451 0.4713 1.1793 0.0169 -0.2661 -0.3673 -0.6576 1 200 250 200 508.398 528.471 503.612 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5092" 5600180 0 1 0 6 0 -0.2006 0.4458 -0.7823 0.339 -0.1552 1.1793 0.7114 0.6835 0.039 1.0346 0 250 200 300 577.34 595.97 539.857 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5094" 5600180 0 1 1 1 1 0.1097 0.4829 -0.7823 -0.4038 0.0181 1.1793 -0.7053 -1.8801 -0.0348 0.2169 0 200 200 100 485.856 509.111 501.94 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5095" 5600180 1 2 0 6 0 1.4083 -0.0358 0.8233 1.2313 1.8415 1.1793 0.5481 0.3668 -0.5488 -1.3939 2 200 250 200 567.367 460.245 506.859 23 11.1605 -0.0672 -1.4551 0.0753 -0.5418
"5096" 5600181 0 1 0 6 0 0.5949 0.9517 -0.7823 0.156 -1.8696 1.1793 0.5183 0.5222 1.314 1.0346 0 250 200 350 556.929 577.668 563.379 23 13.4788 -0.4562 0.43 0.6877 -0.3028
"5097" 5600181 0 1 0 6 0 0.1097 0.3241 0.2907 0.8982 1.1392 0.0477 0.1931 1.3837 -0.7074 -0.6576 0 250 200 150 599.02 634.653 550.663 23 13.4788 -0.4562 0.43 0.6877 -0.3028
"5105" 5600181 0 1 0 6 0 -0.687 -0.6913 -0.7823 0.5432 0.3668 1.1793 0.3086 0.9395 -0.8692 -0.6576 0 200 200 150 628.635 571.665 598.217 23 13.4788 -0.4562 0.43 0.6877 -0.3028
"5106" 5600181 0 1 0 6 0 1.8905 0.4846 -0.7823 1.3359 1.1392 0.0477 1.0331 1.1204 1.314 1.0346 0 200 200 150 563.86 528.399 559.343 23 13.4788 -0.4562 0.43 0.6877 -0.3028
"5110" 5600181 1 1 0 6 0 -0.2006 0.9423 0.2907 1.1551 1.1392 1.1793 0.9878 1.1908 -0.2023 1.0346 0 250 200 300 631.917 614.012 667.848 23 13.4788 -0.4562 0.43 0.6877 -0.3028
"5116" 5600181 1 1 0 6 0 -0.687 0.6818 -0.7823 2.4067 1.8415 1.1793 1.7894 2.0598 0.4394 -0.6576 0 250 200 300 595.977 540.651 558.151 23 13.4788 -0.4562 0.43 0.6877 -0.3028
"5118" 5600181 1 1 0 6 0 -1.1597 0.3018 -0.7823 0.6812 1.8415 -0.1357 -0.2812 1.1 -0.7074 1.0346 1 200 200 150 611.242 639.315 629.259 23 13.4788 -0.4562 0.43 0.6877 -0.3028
"5119" 5600181 0 1 1 6 0 -0.3799 -0.3184 -0.7823 0.9532 0.311 1.1793 1.2919 1.1885 0.2485 -0.6576 1 250 200 300 597.31 571.116 555.506 23 13.4788 -0.4562 0.43 0.6877 -0.3028
"5121" 5600181 0 3 2 6 1 0.4637 -0.3184 0.7703 0.8754 0.2589 0.0477 1.1782 0.4144 0.4522 -2.0819 2 200 200 100 509.248 518.38 518.417 23 13.4788 -0.4562 0.43 0.6877 -0.3028
"5123" 5600181 1 1 0 6 0 -0.687 0.1837 -0.7823 0.5406 -0.7708 1.1793 1.0622 0.685 -0.8065 0.5029 2 250 250 200 634.905 510.782 613.05 23 13.4788 -0.4562 0.43 0.6877 -0.3028
"5124" 5600181 0 1 0 6 0 0.1097 -0.1122 -0.7823 1.7575 0.6302 1.1793 2.2359 1.2728 -1.0955 1.0346 1 250 200 350 542.129 626.876 578.892 23 13.4788 -0.4562 0.43 0.6877 -0.3028
"5129" 5600182 0 3 3 3 1 0.1097 0.6738 0.2907 -0.7911 -0.0102 -2.8259 0.2098 -1.1172 0.7628 -0.6576 2 250 250 150 411.284 459.703 432.523 18 9.3548 -1.4212 0.592 0.8092 0.4436
"5130" 5600182 0 1 0 6 1 0.2201 0.1589 1.1625 -0.6772 -1.2782 -0.4903 -0.0908 -0.6576 -0.5575 0.6402 2 150 200 300 392.392 398.868 335.313 18 9.3548 -1.4212 0.592 0.8092 0.4436
"5131" 5600182 0 1 0 3 0 -0.687 -0.3184 -0.7823 -0.1958 -0.0455 -0.4903 -0.2938 -0.2317 -0.7074 -0.6576 0 250 200 150 491.971 542.546 518.224 18 9.3548 -1.4212 0.592 0.8092 0.4436
"5132" 5600182 0 1 0 4 0 0.4637 -1.4191 2.0604 0.2738 0.171 1.1793 0.4815 0.2241 -1.3684 -1.1847 0 150 200 200 434.904 493.172 434.56 18 9.3548 -1.4212 0.592 0.8092 0.4436
"5134" 5600182 0 1 0 5 0 -0.4342 0.0348 -0.7823 -0.4841 0.7679 -0.4903 -1.3469 -0.6169 -0.3082 1.0346 0 150 200 0 456.651 501.416 539.183 18 9.3548 -1.4212 0.592 0.8092 0.4436
"5135" 5600182 0 1 0 4 0 0.8794 0.4152 -0.7823 -0.9422 -0.893 -1.2622 -0.4374 -0.0613 -1.0628 0.6402 1 300 300 300 435.216 481.944 461.158 18 9.3548 -1.4212 0.592 0.8092 0.4436
"5136" 5600182 0 1 0 5 0 0.1097 0.2968 0.2308 0.4133 0.171 1.1793 0.4454 0.3724 0.1155 -1.1847 0 150 200 200 431.98 515.123 477.322 18 9.3548 -1.4212 0.592 0.8092 0.4436
"5137" 5600182 0 2 0 4 0 -0.6133 0.3349 -0.7823 0.0618 -0.4961 1.1793 0.1428 -0.8035 -0.3971 0.2127 2 200 200 100 591.761 494.109 568.575 18 9.3548 -1.4212 0.592 0.8092 0.4436
"5138" 5600182 0 3 2 6 1 -0.2006 -0.8633 1.203 -0.8761 0.2589 -0.9649 -0.8873 -0.7487 -0.7857 -1.6735 2 250 250 50 370.745 269.722 341.861 18 9.3548 -1.4212 0.592 0.8092 0.4436
"5139" 5600182 0 1 0 6 0 0.9109 -0.6363 0.2907 0.3983 0.5798 0.1806 0.0126 0.4363 -0.9734 -1.0691 1 150 200 200 457.352 516.766 466.843 18 9.3548 -1.4212 0.592 0.8092 0.4436
"5140" 5600182 0 2 2 5 0 -1.8939 0.6818 -0.7823 -0.7816 -0.7097 0.0477 -0.6144 -0.5165 0.0838 1.0346 0 200 200 100 473.492 409.89 391.043 18 9.3548 -1.4212 0.592 0.8092 0.4436
"5141" 5600182 0 1 1 6 0 -0.2459 0.4829 0.7703 0.0509 -0.7097 1.1793 0.4389 0.2291 -0.0037 -0.9167 0 200 200 100 534.854 606.69 511.979 18 9.3548 -1.4212 0.592 0.8092 0.4436
"5174" 5600184 0 1 0 3 1 1.8905 -0.5635 0.8615 -0.7548 -1.2782 -1.0752 -0.1063 -1.1603 -1.6637 -1.1847 2 0 100 0 337.818 356.174 325.559 13 6.2283 0.7889 0.5734 1.381 1.5144
"5176" 5600184 0 3 2 6 0 -0.687 -0.4415 -0.7823 0.4828 -0.1552 1.1793 0.7734 0.8022 -1.174 -0.6576 2 200 200 200 377.444 349.744 323.339 13 6.2283 0.7889 0.5734 1.381 1.5144
"5177" 5600184 0 1 1 5 0 0.3335 -1.2565 1.7316 -0.6119 -0.1552 -0.9302 -0.6124 -0.4157 -0.5575 -2.4468 2 0 80 0 410.433 370.319 366.213 13 6.2283 0.7889 0.5734 1.381 1.5144
"5178" 5600184 1 1 0 4 0 -1.8939 -0.5635 -0.7823 0.1541 -0.4961 -0.0531 0.703 -0.0238 -1.0628 -0.6576 1 0 0 0 473.44 406.843 435.054 13 6.2283 0.7889 0.5734 1.381 1.5144
"5179" 5600184 1 1 1 5 0 0.8207 -0.9855 2.0327 1.0151 1.1392 1.1793 0.5441 0.5449 0.7015 0.2169 1 300 200 500 481.515 532.118 500.036 13 6.2283 0.7889 0.5734 1.381 1.5144
"5180" 5600184 0 1 0 5 1 -0.3799 0.3241 -0.7823 -0.0666 -1.8696 0.0477 0.4356 0.6528 -0.5284 1.0346 1 0 0 0 430.127 468.708 423.681 13 6.2283 0.7889 0.5734 1.381 1.5144
"5181" 5600184 1 1 0 6 0 -0.687 -0.3261 -0.7823 1.1853 0.171 0.0477 2.4339 0.6785 0.2485 0.2169 1 300 200 500 516.706 524.256 529.429 13 6.2283 0.7889 0.5734 1.381 1.5144
"5182" 5600184 1 1 1 5 0 0.4637 -0.4893 0.2907 -0.1606 -0.4463 -0.5668 -0.1553 -0.4144 1.314 1.0346 1 250 200 100 446.584 454.835 401.216 13 6.2283 0.7889 0.5734 1.381 1.5144
"5184" 5600184 0 1 0 4 1 -0.687 0.165 -0.7823 0.1096 -1.8696 -0.9302 1.059 -0.6883 0.6259 -0.6576 0 0 0 0 363.485 316.988 299.237 13 6.2283 0.7889 0.5734 1.381 1.5144
"5185" 5600184 0 1 0 4 0 1.4083 -1.191 2.4122 0.3173 -0.4463 1.1793 0.4162 -0.6441 -1.1481 1.0346 2 0 100 0 431.372 495.278 551.546 13 6.2283 0.7889 0.5734 1.381 1.5144
"5186" 5600184 0 1 1 4 0 0.1097 0.6818 -0.7823 -0.3798 -0.7097 0.0477 0.1162 0.0686 -0.8692 0.6402 2 0 0 0 358.104 407.013 375.126 13 6.2283 0.7889 0.5734 1.381 1.5144
"5187" 5600184 0 1 1 6 0 -0.687 -0.593 0.2907 0.3123 -0.4882 -0.4903 0.7676 1.0028 -1.22 1.0346 0 0 100 0 338.547 300.399 344.023 13 6.2283 0.7889 0.5734 1.381 1.5144
"5189" 5600184 0 1 1 5 0 1.8905 -0.9496 0.7703 0.1156 -1.8696 1.1793 0.5993 -0.1476 -2.7106 1.0346 2 0 0 0 448.985 461.162 372.823 13 6.2283 0.7889 0.5734 1.381 1.5144
"5190" 5600184 1 1 0 6 0 0.1097 -0.6843 -0.7823 0.4035 -0.4463 0.0477 0.5197 0.6153 0.4394 0.3622 2 300 200 500 456.64 406.049 514.062 13 6.2283 0.7889 0.5734 1.381 1.5144
"5192" 5600184 1 1 0 4 1 -0.9295 -0.3202 0.2907 -0.4409 -0.7708 -0.5012 0.0058 -1.0642 0.2727 -1.0657 0 0 100 0 446.813 315.541 372.208 13 6.2283 0.7889 0.5734 1.381 1.5144
"5193" 5600184 1 1 0 6 0 -0.2006 2.7249 -0.7823 0.5028 0.311 0.0477 0.1476 0.9518 -1.1481 1.0346 0 250 200 100 418.753 362.715 386.84 13 6.2283 0.7889 0.5734 1.381 1.5144
"5194" 5600184 1 1 0 6 1 0.052 0.3241 -0.7823 0.277 0.0181 1.1793 0.4842 1.0387 -0.7074 -0.6576 0 0 100 0 491.626 411.441 450.039 13 6.2283 0.7889 0.5734 1.381 1.5144
"5195" 5600184 0 1 0 6 0 -0.687 0.0422 -0.7823 -0.1974 -0.7097 -0.4779 0.0143 -1.3309 0.6259 -0.6576 1 0 0 0 335.611 338.748 301.573 13 6.2283 0.7889 0.5734 1.381 1.5144
"5197" 5600184 0 1 0 6 1 -1.8939 -0.8658 -0.7823 0.4371 -0.7708 0.0477 1.0564 0.9967 -1.174 1.0346 1 200 200 200 410.403 372.221 352.557 13 6.2283 0.7889 0.5734 1.381 1.5144
"5198" 5600184 0 1 0 4 0 1.8905 -1.2565 1.1211 0.7455 0.7431 0.031 0.3597 -0.6623 -0.7074 1.0346 0 200 200 100 538.083 584.425 552.167 13 6.2283 0.7889 0.5734 1.381 1.5144
"5199" 5600184 1 1 1 6 0 0.4637 0.4402 0.2907 0.1174 0.171 -1.8124 0.509 0.6397 0.4394 1.0346 0 300 200 500 570.118 475.904 489.604 13 6.2283 0.7889 0.5734 1.381 1.5144
"5200" 5600184 0 1 0 3 1 -0.3799 0.6818 -0.7823 -1.027 -1.2782 1.1793 -1.1002 -1.4006 -0.5284 1.0346 2 0 0 0 409.764 444.535 397.066 13 6.2283 0.7889 0.5734 1.381 1.5144
"5201" 5600184 0 1 0 6 0 0.4637 -1.199 1.4721 2.3764 1.8415 1.1793 1.8817 1.6515 -0.2023 1.0346 1 300 200 500 571.1 502.864 526.943 13 6.2283 0.7889 0.5734 1.381 1.5144
"5203" 5600184 0 1 1 4 0 -1.8939 1.4685 -0.7823 -0.2701 -0.893 1.1793 -0.0655 -0.9283 -0.8998 1.0346 2 0 0 0 448.668 378.884 355.208 13 6.2283 0.7889 0.5734 1.381 1.5144
"5204" 5600184 0 1 0 5 1 0.1097 -0.3184 0.2907 -0.3086 -1.8696 0.0477 0.427 0.4407 -0.3882 1.0346 1 0 150 0 443.024 442.388 357.038 13 6.2283 0.7889 0.5734 1.381 1.5144
"5205" 5600184 0 2 2 4 0 -0.687 -0.3184 -0.7823 0.632 -0.1552 -0.5668 2.6216 0.6298 -2.7106 -1.5824 2 500 150 200 409.488 346.522 379.396 13 6.2283 0.7889 0.5734 1.381 1.5144
"5334" 5600190 1 1 0 6 0 0.8794 0.3241 0.2907 0.5151 -0.4961 1.1793 0.6627 1.0755 0.4522 0.2169 0 250 200 350 686.448 611.848 668.602 23 11.8864 -1.4212 -1.4551 -0.4881 0.1228
"5335" 5600190 1 1 1 4 0 1.8905 -0.3004 0.2907 0.875 0.8912 -0.4903 0.3722 0.2813 -0.2023 -1.58 0 200 200 150 528.735 545.678 538.706 23 11.8864 -1.4212 -1.4551 -0.4881 0.1228
"5336" 5600190 0 2 2 2 0 0.4637 0.3332 -0.7823 0.2661 0.2871 1.1793 -0.1082 -1.1638 -0.1206 1.0346 0 200 200 150 573.737 638.908 585.567 23 11.8864 -1.4212 -1.4551 -0.4881 0.1228
"5337" 5600190 0 1 1 5 0 1.0944 0.2929 0.7703 -0.1492 -0.0455 0.1806 -0.265 0.3567 -0.1206 -1.1847 0 250 200 400 631.912 639.815 583.193 23 11.8864 -1.4212 -1.4551 -0.4881 0.1228
"5338" 5600190 0 1 0 3 0 0.1097 -0.5635 -0.7823 -0.5918 0.8912 -1.0118 -1.7483 -1.0644 0.2485 -0.6576 0 250 200 200 628.832 717.556 667.027 23 11.8864 -1.4212 -1.4551 -0.4881 0.1228
"5339" 5600190 0 1 1 6 0 -1.8939 0.6818 -0.7823 -0.0542 -1.2782 0.0477 0.428 -0.3326 -2.1621 1.0346 0 200 200 150 583.967 552.378 632.285 23 11.8864 -1.4212 -1.4551 -0.4881 0.1228
